2026-03-16 17:19:39 URL:http://deb.debian.org/debian/pool/main/c/cyrus-sasl2/libsasl2-modules-db_2.1.28+dfsg-10_arm64.deb [20820/20820] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libsasl2-modules-db_2.1.28+dfsg-10_arm64.deb" [1]
2026-03-16 17:19:40 URL:http://deb.debian.org/debian/pool/main/libs/libseccomp/libseccomp2_2.5.4-1+deb12u1_arm64.deb [45544/45544] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libseccomp2_2.5.4-1+deb12u1_arm64.deb" [1]
2026-03-16 17:19:40 URL:http://deb.debian.org/debian/pool/main/libs/libselinux/libselinux1_3.4-1+b6_arm64.deb [68800/68800] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libselinux1_3.4-1+b6_arm64.deb" [1]
2026-03-16 17:19:40 URL:http://deb.debian.org/debian/pool/main/libs/libsemanage/libsemanage-common_3.4-1_all.deb [21632/21632] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libsemanage-common_3.4-1_all.deb" [1]
2026-03-16 17:19:40 URL:http://deb.debian.org/debian/pool/main/libs/libsemanage/libsemanage2_3.4-1+b5_arm64.deb [82628/82628] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libsemanage2_3.4-1+b5_arm64.deb" [1]
2026-03-16 17:19:41 URL:http://deb.debian.org/debian/pool/main/libs/libsepol/libsepol2_3.4-2.1_arm64.deb [246968/246968] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libsepol2_3.4-2.1_arm64.deb" [1]
2026-03-16 17:19:41 URL:http://deb.debian.org/debian/pool/main/u/util-linux/libsmartcols1_2.38.1-5+deb12u3_arm64.deb [104304/104304] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libsmartcols1_2.38.1-5+deb12u3_arm64.deb" [1]
2026-03-16 17:19:42 URL:http://deb.debian.org/debian/pool/main/s/sqlite3/libsqlite3-0_3.40.1-2+deb12u2_arm64.deb [785596/785596] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libsqlite3-0_3.40.1-2+deb12u2_arm64.deb" [1]
2026-03-16 17:19:43 URL:http://deb.debian.org/debian/pool/main/e/e2fsprogs/libss2_1.47.0-2+b2_arm64.deb [24460/24460] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libss2_1.47.0-2+b2_arm64.deb" [1]
2026-03-16 17:19:43 URL:http://deb.debian.org/debian/pool/main/o/openssl/libssl3_3.0.18-1~deb12u1_arm64.deb [1817084/1817084] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libssl3_3.0.18-1~deb12u1_arm64.deb" [1]
2026-03-16 17:19:44 URL:http://deb.debian.org/debian/pool/main/g/gcc-12/libstdc++6_12.2.0-14+deb12u1_arm64.deb [556608/556608] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libstdc++6_12.2.0-14+deb12u1_arm64.deb" [1]
2026-03-16 17:19:44 URL:http://deb.debian.org/debian/pool/main/s/systemd/libsystemd0_252.39-1~deb12u1_arm64.deb [308252/308252] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libsystemd0_252.39-1~deb12u1_arm64.deb" [1]
2026-03-16 17:19:45 URL:http://deb.debian.org/debian/pool/main/libt/libtasn1-6/libtasn1-6_4.19.0-2+deb12u1_arm64.deb [46040/46040] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libtasn1-6_4.19.0-2+deb12u1_arm64.deb" [1]
2026-03-16 17:19:45 URL:http://deb.debian.org/debian/pool/main/n/ncurses/libtinfo6_6.4-4_arm64.deb [324548/324548] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libtinfo6_6.4-4_arm64.deb" [1]
2026-03-16 17:19:46 URL:http://deb.debian.org/debian/pool/main/libt/libtirpc/libtirpc-common_1.3.3+ds-1_all.deb [14048/14048] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libtirpc-common_1.3.3+ds-1_all.deb" [1]
2026-03-16 17:19:46 URL:http://deb.debian.org/debian/pool/main/libt/libtirpc/libtirpc3_1.3.3+ds-1_arm64.deb [80940/80940] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libtirpc3_1.3.3+ds-1_arm64.deb" [1]
2026-03-16 17:19:46 URL:http://deb.debian.org/debian/pool/main/s/systemd/libudev1_252.39-1~deb12u1_arm64.deb [102868/102868] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libudev1_252.39-1~deb12u1_arm64.deb" [1]
2026-03-16 17:19:47 URL:http://deb.debian.org/debian/pool/main/libu/libunistring/libunistring2_1.0-2_arm64.deb [422768/422768] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libunistring2_1.0-2_arm64.deb" [1]
2026-03-16 17:19:47 URL:http://deb.debian.org/debian/pool/main/u/util-linux/libuuid1_2.38.1-5+deb12u3_arm64.deb [28532/28532] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libuuid1_2.38.1-5+deb12u3_arm64.deb" [1]
